# timestamp tx ty tz qx qy qz qw
1403636622.4635556 0.0024775432591515913 -0.002618102553905741 0.004540867884516203 -0.04508395861378728 -0.7934167204037623 0.0005781265453632616 0.6070065981759555 
1403636622.5135555 0.002058821157825808 -0.0024047200852927992 0.004510515941070784 -0.04489936837774009 -0.7934505648977647 0.0005036418244550856 0.6069761067188815 
1403636622.5635557 0.002168502150859096 -0.0022704833468060017 0.004398397876335025 -0.04491743837106955 -0.7934531929563161 0.0004932314937142196 0.606971342849316 
1403636622.6135554 0.0024993601042206837 -0.0013243665555729592 0.004722842362738582 -0.04465680851285777 -0.793468474332051 0.0004466602732272187 0.6069706337123847 
1403636622.6635556 0.002580628534685299 -0.0012353842384604972 0.004664855331384644 -0.0446406894425594 -0.793418386771966 0.0005403200731430769 0.6070372150309096 
1403636622.7135556 0.0025705813656144738 -0.001561480851965467 0.0045564185092857165 -0.04481176195514858 -0.7934103610939083 0.0005161496082331566 0.6070351212976817 
1403636622.7635558 0.002708260407013596 -0.0013758465759446138 0.004476255760802064 -0.0447805609436859 -0.7933885668356807 0.0005177712138007708 0.6070659068741745 
1403636622.8135555 0.002738215258872175 -0.0011766219467701081 0.00499547310093659 -0.04487227632386816 -0.7933991680757493 0.0003837389738163755 0.6070453785827082 
1403636622.8635557 0.002857995540724189 -0.0008459451139463773 0.005010186996642749 -0.044928252898486794 -0.7933461757805789 0.00032791430316151125 0.6071105253065788 
1403636622.9135556 0.004543596479489088 0.0020425521697582474 0.005310095578149323 -0.04472967510243785 -0.7932607180297999 0.00022270248250544258 0.6072368893600594 
1403636622.9635556 0.07348472526513235 0.055189351397287076 -0.01105709969126546 -0.043492233258798405 -0.7954489541155152 -0.0014629408883576368 0.604456157919375 
1403636623.0135555 0.07179347565691474 0.05377069656774162 -0.011651128657152685 -0.0434043096898353 -0.7952932459661759 -0.0016969993796107942 0.6046667173030431 
1403636623.0635557 0.07094200522709926 0.053567170153699065 -0.011670754928019599 -0.043421813202084165 -0.7953442205152295 -0.0017050363228048359 0.6045983872641436 
1403636623.1135554 0.06862973071203113 0.05009658628029233 -0.012541190805383675 -0.043726566996550816 -0.7954264300843458 -0.0015268348513304266 0.6044687340444554 
1403636623.1635556 0.06744521988059458 0.049775080009766444 -0.012701683015118325 -0.04367211556119046 -0.795512281743366 -0.0015970998446323487 0.6043594999583938 
1403636623.2135556 0.06357615362706794 0.04403617181720705 -0.014307484732684995 -0.04407070573360619 -0.7955689007565033 -0.0013872915014748162 0.6042565452417713 
1403636623.2635558 0.06201383720999354 0.0437449666208456 -0.014511517901268351 -0.04411064331986842 -0.7956385088478138 -0.001294075997650988 0.6041621800076923 
1403636623.3135555 0.056917387506339026 0.03770632774190106 -0.016030005052770344 -0.04455226812959846 -0.795529108216614 -0.0011815744015749525 0.6042740580783863 
1403636623.3635557 0.05535990787186885 0.03751110689790933 -0.016372483046367556 -0.04471716542484252 -0.795662607143015 -0.0009746720823535984 0.6040864513669211 
1403636623.4135556 0.05025305822046561 0.03172186850595125 -0.018309772380870507 -0.04505553535264926 -0.7956246019397502 -0.0009044463546433892 0.6041114743978069 
1403636623.4635556 0.04879140061450299 0.03165969979866278 -0.01858227199326052 -0.045142214438660025 -0.7955321878813294 -0.0008327042974380177 0.6042267994088582 
1403636623.5135555 0.04625097846989308 0.02886734601194117 -0.018915468793228706 -0.04550459040969933 -0.7957029360526263 -0.0006598115841055408 0.6039749452233505 
1403636623.5635557 0.0450419613355165 0.02936545730256055 -0.019517824645190016 -0.04562391685577251 -0.7958323357497697 -0.0005228331477311396 0.6037955599632236 
1403636623.6135554 0.04246420261151464 0.028398622181769168 -0.020688807055307828 -0.045905784616017326 -0.7958576238179689 -0.00046055471099367025 0.6037409125104596 
1403636623.6635556 0.03977574844625955 0.029017171353426713 -0.021011581924251687 -0.045843812608919565 -0.7959070106956159 -0.0004917378032925624 0.6036804894685431 
1403636623.7135556 0.035494336619734654 0.028358194016953265 -0.01993513105832134 -0.046267232761196826 -0.7959502677607478 -0.00022578302238378028 0.6035913049789914 
1403636623.7635558 0.03224003371125969 0.029413475923020394 -0.02046296772771925 -0.04642976077775781 -0.7959406187081829 -0.00032904656892582203 0.6035915013756494 
1403636623.8135555 0.017544364711846776 0.01499083782575283 0.0008287818791659128 -0.045597989675107344 -0.7952832910916929 -0.0003645162256602611 0.6045206178252943 
1403636623.8635557 0.014271043743896542 0.016490931822916804 0.00013590115288545921 -0.04585867088154822 -0.7952430092323811 -0.00038422738536360377 0.6045538776166448 
1403636623.9135556 0.012657444648156085 0.007862971351758334 0.0023335436157562836 -0.046430623656290484 -0.7952189300889596 -0.0006362662960558127 0.6045416822521495 
1403636623.9635556 0.009183809004753327 0.009580549784171395 0.0015550687688956806 -0.0467928566140254 -0.7951738591897983 -0.0005760335288319682 0.6045730976618757 
1403636624.0135555 0.005873648835031412 0.011094007191482087 0.0009422411511244128 -0.04628169568342344 -0.7951177053149324 -0.000782100927548845 0.6046860571052738 
1403636624.0635557 0.0020477240576843637 0.012922135031267774 0.0004579685531957228 -0.0465744716064598 -0.7952247812600589 -0.0008117996976431135 0.6045227099503554 
1403636624.1135554 -0.0016224614749447803 0.014399122036114424 -4.3787777260143013e-05 -0.04677982420692424 -0.7955006866920385 -0.0014034187987934826 0.6041426453540089 
1403636624.1635556 -0.004978309250532527 0.01608100623129519 -0.0006335939430208201 -0.047296227949487096 -0.7954742717352189 -0.001354719821476101 0.6041373308803876 
1403636624.2135556 -0.008042679973270437 0.016632969955751756 -0.0008647594946178884 -0.04682381430057884 -0.7955924721018719 -0.0016068792547611038 0.6040178529548922 
1403636624.2635558 -0.011993097799856337 0.01840683796905495 -0.0008136634386997681 -0.04690360575964001 -0.7956751223520757 -0.0015931542606251322 0.6039028177581685 
1403636624.3135555 -0.016344060464386703 0.019418037105206547 -0.0010105833968362262 -0.046878762147843145 -0.7973316376721664 -0.0028275403579113585 0.6017114310381945 
1403636624.3635557 -0.02031394090190674 0.02202026299486567 -0.0013030188879235725 -0.04764242947908359 -0.8003306810623423 -0.003913334236309505 0.5976501365169868 
1403636624.4135556 -0.021054263026418392 0.022301408859267284 -0.0009071577159617165 -0.048525641803535344 -0.8020839117933619 -0.006569918518222083 0.5952003836528312 
1403636624.4635556 -0.01963882570792358 0.02681764792117132 -0.0006048189862718199 -0.04990186438578418 -0.8045575679748445 -0.006451793704295813 0.5917392146065896 
1403636624.5135555 -0.010819587214634552 0.035647206394895416 -0.0003716781014686585 -0.05017080900735362 -0.8063294195272184 -0.005954492244029446 0.5893049305330497 
1403636624.5635557 -0.010349796746278547 0.04010797434548267 -6.799742304810671e-05 -0.051299015646120355 -0.8083944996774894 -0.007124228484772473 0.5863582431017895 
1403636624.6135554 -0.010979182553208606 0.0391804070587932 5.418650564934099e-05 -0.05021984475809759 -0.8089770371910496 -0.009475407736321838 0.5856144953280223 
1403636624.6635556 -0.011925695747475342 0.04288729935505454 0.00041225423833051816 -0.04945209388837653 -0.8080266871393451 -0.012565985389685657 0.5869322442086962 
1403636624.7135556 -0.0023479958148101554 0.048008459517839115 -0.0018410799720399859 -0.04724210024355779 -0.8082162652792787 -0.016515793201167247 0.5867553843617703 
1403636624.7635558 0.00013717643621228616 0.054437292059147595 -0.0021996078071929073 -0.04548826943620527 -0.8069337567973986 -0.019323138962418104 0.5885705954133071 
1403636624.8135555 0.008850672124980403 0.06087346745043274 -0.0025679242994491327 -0.04122338516464692 -0.8094905921316409 -0.024762334549593406 0.5851601836707508 
1403636624.8635557 0.013377498281325933 0.06608486313663561 -0.0006014613580290779 -0.036928874883368816 -0.8121688955426818 -0.030057537474134987 0.5814761282751167 
1403636624.9135556 0.019579924817723342 0.07219062359833106 0.0035455871141160025 -0.0322123607240479 -0.8165967535323231 -0.03649044466839375 0.5751526348587452 
1403636624.9635556 0.026670255789310038 0.07876193462515188 0.010679573866725675 -0.027685497974441524 -0.8206248905233702 -0.04224141881615497 0.56923102936489 
1403636625.0135555 0.034452397601511475 0.08327899068236504 0.01968766937659406 -0.024799832664447456 -0.8241534673720248 -0.045793404915751366 0.5639671928265919 
1403636625.0635557 0.04020011402128187 0.09072967297000722 0.03331110826300017 -0.023525399372370352 -0.827712470629208 -0.047578308042228894 0.558636667390444 
1403636625.1135554 0.04577318981766496 0.09361587230327581 0.046177503959424396 -0.023180551929303485 -0.8305879037749556 -0.047188253994238545 0.5544002748916644 
1403636625.1635556 0.04929125469259565 0.09603719984810302 0.059636238706329045 -0.025817605970178122 -0.8317327568350474 -0.04302833914047364 0.5529038202620352 
1403636625.2135556 0.05267679819443492 0.09751167499644525 0.07354358819984091 -0.027807050818922402 -0.8308219459099127 -0.039430140770265694 0.5544428970760261 
1403636625.2635558 0.053531341649025455 0.09896582883473858 0.0881627941952387 -0.029368989495767855 -0.8283858182572679 -0.036586979684753364 0.5581897450542975 
1403636625.3135555 0.05380939045038931 0.0964421857705932 0.09630636994641799 -0.030267404735877246 -0.8261757180043666 -0.03434686114032909 0.5615495172469928 
1403636625.3635557 0.052275302145557444 0.09724693131118786 0.10214619662433413 -0.030353406924021248 -0.8249194101429292 -0.032581532501049844 0.5634936390035202 
1403636625.4135556 0.05278390854015019 0.09812153974910925 0.10304868008911268 -0.030106827630173454 -0.8256186214230697 -0.031897745370794345 0.5625211149190553 
1403636625.4635556 0.04981300352408218 0.09917938947056311 0.10019510237688063 -0.02953805140986539 -0.8274359630146796 -0.03151627222143991 0.5598963789971696 
1403636625.5135555 0.050499945828829364 0.10023059479094407 0.09555574873609995 -0.029419830367522888 -0.828231651398955 -0.03095860781875783 0.5587560915140259 
1403636625.5635557 0.04501485744658921 0.10086958709345333 0.09117450908553439 -0.028708463061163817 -0.8289555874968622 -0.030781955040445532 0.5577283652014536 
1403636625.6135554 0.04803987009617509 0.1010254437217228 0.0882032175070939 -0.027487033613240966 -0.828854156418219 -0.031221120847861696 0.5579162051638135 
1403636625.6635556 0.04115676344537095 0.10083450445828898 0.09037092145371271 -0.026633351321514454 -0.8280017729503392 -0.031354846051009244 0.5592142721869652 
1403636625.7135556 0.03982810666694701 0.10056521102189543 0.09578423021723105 -0.026128999800252684 -0.8260285197198687 -0.030466513712289933 0.5621974310872113 
1403636625.7635558 0.030938262984163526 0.0994536422555109 0.10657322475212014 -0.02537151542209217 -0.8230696411368102 -0.030677972431757378 0.5665434794008182 
1403636625.8135555 0.025240115933731308 0.09596564991853851 0.11998495242228983 -0.025130442119515102 -0.819976442107729 -0.030009976513434688 0.5710573496391503 
1403636625.8635557 0.015453037200688129 0.09373678397886172 0.1389492300186724 -0.025252409965235163 -0.8164993365444398 -0.02884557789066731 0.5760721151466983 
1403636625.9135556 0.009386064020524849 0.09016132502982392 0.15823726631821813 -0.025480295167925816 -0.8142493297685217 -0.02771950472898926 0.5792930282570713 
1403636625.9635556 -0.0001610479067082869 0.0871769087198087 0.18184991754711607 -0.02563388841115972 -0.8125232450715575 -0.026927872147642796 0.5817420129962337 
1403636626.0135555 -0.0024744645301478727 0.08425123586995886 0.20386179418684763 -0.025713245211528037 -0.8109315477410594 -0.02605379128898388 0.5839949091031975 
1403636626.0635557 -0.010608874252233587 0.08080092613528621 0.22666150836481536 -0.02795336647585102 -0.810089257811553 -0.022174680028354918 0.5852198623138437 
1403636626.1135554 -0.016764146381080067 0.07985123693555228 0.25279987661745495 -0.030638215685828925 -0.809458159988424 -0.017611546951682575 0.58611314639898 
1403636626.1635556 -0.023765589526428647 0.07671592430624054 0.2740381581494365 -0.03329387127022134 -0.8086530955381033 -0.013365281604734085 0.5871908194617073 
1403636626.2135556 -0.02847363793483443 0.07803607943016884 0.2952999751934114 -0.0358094759998836 -0.8081382664670369 -0.009392726240961111 0.5878282065314904 
1403636626.2635558 -0.03404012594862763 0.07651758398568761 0.31159739354621524 -0.03721871012490192 -0.8078385958938047 -0.007121246801691115 0.588184374533151 
1403636626.3135555 -0.039827916103631227 0.07922214620111108 0.32666076306220765 -0.03758117760137771 -0.8077018342200241 -0.0060343965553341285 0.5883612734926693 
1403636626.3635557 -0.04433040769899303 0.07939735647674764 0.3358144707748563 -0.03738031498222903 -0.8075221625693244 -0.006221197619085113 0.5886186929680159 
1403636626.4135556 -0.049171919159382585 0.08361238691723992 0.341818115767573 -0.03620351571406255 -0.8072626439571228 -0.007392217422932569 0.5890345356962268 
1403636626.4635556 -0.05353339796825247 0.0836208287191666 0.34067540254842477 -0.03405965656671061 -0.8069650087172414 -0.009703826653402355 0.5895364706689664 
1403636626.5135555 -0.05674861947305138 0.08824865437204295 0.34390118588720225 -0.03155553425199162 -0.8051168263866294 -0.012413990907717679 0.5921461280435233 
1403636626.5635557 -0.0590984759325678 0.09148087185274106 0.34609986119184993 -0.028564462222370256 -0.8030970373019465 -0.01556080256113984 0.5949597310729828 
1403636626.6135554 -0.0605632496759721 0.09676122623121267 0.34678885067630427 -0.025814500745750486 -0.801251471309673 -0.017939320277188857 0.5975013573736252 
1403636626.6635556 -0.06072856065553289 0.10050101647027135 0.3469906197929546 -0.02319877837519797 -0.7997942106094732 -0.02007462026268747 0.5994898222478652 
1403636626.7135556 -0.06048216244273741 0.10583145394327234 0.3458485303084396 -0.021934332596470478 -0.800292015026596 -0.020237013447500406 0.5988672966734316 
1403636626.7635558 -0.058334139411055495 0.10941814151862746 0.34328170971391064 -0.020830958504574677 -0.8017558418418037 -0.01978618276135884 0.5969607593569746 
1403636626.8135555 -0.056544120197818744 0.11521219440663587 0.33973282585547127 -0.02028691183587278 -0.8035375602496291 -0.019124582830491576 0.5946007743081042 
1403636626.8635557 -0.05268637936990121 0.11878868843546649 0.3352194107842093 -0.0196081443358556 -0.8058982658967055 -0.01872602335901095 0.5914328717187987 
1403636626.9135556 -0.049282060603387884 0.12413508241972188 0.3302313490892633 -0.019208409355179316 -0.8083725003552084 -0.018405026145818904 0.5880698875916741 
1403636626.9635556 -0.04442088334830526 0.12768749989104547 0.32442027992266836 -0.01880104836695596 -0.8112363030374784 -0.018771626482018723 0.5841145497705116 
1403636627.0135555 -0.04305640827110392 0.12128426053251279 0.3178437416925496 -0.020936608739801233 -0.8134173006302423 -0.020194436524800678 0.580952784814164 
1403636627.0635557 -0.03754585206244547 0.1247551877375606 0.31205656073158555 -0.02118131351371046 -0.8157943971443105 -0.020371906139043158 0.5775948744457894 
1403636627.1135554 -0.03126098501697695 0.13147513732191177 0.30591308481309304 -0.02107880755888995 -0.8185286645259714 -0.019782882902630063 0.5737378728699073 
1403636627.1635556 -0.02631867474732794 0.13499610523114272 0.3058317061517387 -0.021075972263558423 -0.8175865946766959 -0.019383643068753342 0.5750932428567503 
1403636627.2135556 -0.02322248554694612 0.1390620451462431 0.30400142390752055 -0.02073450772120655 -0.8160114988846049 -0.019734582069386265 0.5773264762231213 
1403636627.2635558 -0.019208992023893288 0.14253459942863966 0.3096299158245386 -0.0204316098921636 -0.8135876167021876 -0.019891548408691256 0.5807426844721968 
1403636627.3135555 -0.01586171761951128 0.1463352433801812 0.3136689723869755 -0.020752153841787305 -0.8116950707917061 -0.018697887810272037 0.5834131033451414 
1403636627.3635557 -0.011593491238392662 0.14977794758469862 0.32346050707369267 -0.021222396663434555 -0.8108847769909602 -0.01798072422336789 0.584544422504042 
1403636627.4135556 -0.008362186449151748 0.1525081834835816 0.3337157620482489 -0.021589647498273964 -0.810566237927298 -0.017019033045653054 0.585001379115877 
1403636627.4635556 -0.0031395146878723367 0.15608570538821173 0.3476072356907076 -0.023020927040020456 -0.8098907108633513 -0.016301848576046454 0.5859021446525668 
1403636627.5135555 0.0003636244095649936 0.1594061309432029 0.360069773911948 -0.02567716000091227 -0.8105544108966874 -0.016428257035630528 0.5848695092078083 
1403636627.5635557 0.005361513204231718 0.1640107729670256 0.3697525244876919 -0.02935850685822661 -0.8109912082543778 -0.01777239954923923 0.5840509224574706 
1403636627.6135554 0.01111646680788046 0.16799227789363816 0.37606234327245014 -0.033003777263946175 -0.8116557546439845 -0.02022064057257373 0.5828523074797342 
1403636627.6635556 0.01716152947163226 0.1728694585904088 0.37680099749981827 -0.03610752141256603 -0.8133770776481541 -0.022321626944699628 0.5801859369413667 
1403636627.7135556 0.023697290114113322 0.178059007649881 0.37348758197018594 -0.040088596743456356 -0.8159304844823102 -0.025297561376955435 0.5762034209304752 
1403636627.7635558 0.028316050188958452 0.1829589397398822 0.3675366836937984 -0.04445507513495352 -0.8192407658525309 -0.028896627787373824 0.5709932563197417 
1403636627.8135555 0.032209284943300304 0.18912911780003647 0.36341564177411595 -0.049432433246580997 -0.8222208551034812 -0.032833228839316705 0.5660664970303468 
1403636627.8635557 0.03600656594079687 0.19590064980678848 0.356321016497009 -0.054797624409882846 -0.824947462300678 -0.03715053572377304 0.5613187530255351 
1403636627.9135556 0.038824126587531115 0.20179253381434845 0.35081480860179554 -0.0587566431453284 -0.8274904169204388 -0.04092335800140317 0.5568954529900741 
1403636627.9635556 0.04079732960992644 0.2083220443839653 0.34684922870688306 -0.06204720622771076 -0.8286132531875033 -0.04463187276369925 0.554579315134421 
1403636628.0135555 0.0403487311246173 0.21432420069522065 0.3469504793694613 -0.06516120268881305 -0.8289560477319315 -0.04784086440487808 0.5534411805113504 
1403636628.0635557 0.03771140840093817 0.22099927808845846 0.348710638078283 -0.06750349394980935 -0.827406766997206 -0.05013820038657792 0.5552724386225152 
1403636628.1135554 0.03510487162996449 0.22831046723309995 0.35379297766589807 -0.06977659259246517 -0.8234324766755781 -0.05204172524762848 0.5606976389422015 
1403636628.1635556 0.031026314583475944 0.23520381646085065 0.36370178986785856 -0.07194060002945986 -0.8180503495709486 -0.052966965025122575 0.5681660639727417 
1403636628.2135556 0.02467258204590944 0.24080574367495367 0.3723969377230353 -0.07411500360401961 -0.812968517309604 -0.05288789465703882 0.5751452222725547 
1403636628.2635558 0.019589614939213584 0.24714005780045087 0.3823562241779281 -0.07720013251571181 -0.8092347588415192 -0.051194174349566385 0.5801365366316201 
1403636628.3135555 0.015341527791987985 0.2556550174176425 0.40024305820457995 -0.0801105682553492 -0.8065650550593235 -0.04824859144983699 0.583701278252894 
1403636628.3635557 0.010707368663101628 0.26307863673894116 0.41433068974122145 -0.08205948287920684 -0.8054385076281411 -0.04648018845523125 0.5851278866884714 
1403636628.4135556 0.0068855044554883464 0.2707205552160172 0.4259438473822611 -0.08349832723637587 -0.8049811790594212 -0.044910815023946796 0.5856759764602917 
1403636628.4635556 0.00347320818177056 0.2790100436198912 0.4360296222981549 -0.08428851620201458 -0.8049580873321873 -0.04356908100908904 0.585695875736711 
1403636628.5135555 0.0010307049500400032 0.28774272864143724 0.44542545139108314 -0.08460915701982116 -0.8050729742169658 -0.04224515588983576 0.5855887153435315 
1403636628.5635557 -0.001166172744564632 0.2973278935350223 0.4524370656191792 -0.08510162000765478 -0.8053616851532605 -0.04084917264431265 0.5852192883470679 
1403636628.6135554 -0.002678633424960149 0.30719018574210105 0.45804295351271507 -0.08498904224045178 -0.8057388012222966 -0.039234571302879856 0.5848268934638579 
1403636628.6635556 -0.0036145591686843523 0.3183525340370835 0.4621235050073854 -0.08452233825676125 -0.8057518616415369 -0.03883799440678408 0.5849030022040116 
1403636628.7135556 -0.004100709459589404 0.3302237150581905 0.4648946622587373 -0.08381633124640409 -0.8060092082404189 -0.04107340875442387 0.5844971804391685 
1403636628.7635558 -0.0037310745802856585 0.3436350713070206 0.4654755076491868 -0.08400761976033413 -0.8075462634115846 -0.04496062516386467 0.582056951214454 
1403636628.8135555 -0.0032193310273754506 0.35705309634798293 0.4654488709145145 -0.08484340202192449 -0.809669763274685 -0.049819844220281656 0.5785796874190526 
1403636628.8635557 -0.0024567731748096977 0.37158636582030796 0.4639157934784773 -0.08662542080360183 -0.8119677908671644 -0.054194021483983994 0.574688916806553 
1403636628.9135556 -0.002639960883215766 0.3858794001508778 0.4644483940073301 -0.08890295134692082 -0.8143296875911286 -0.057687824574423036 0.5706448458064024 
1403636628.9635556 -0.0007153529760241192 0.40016200100177013 0.466720653580124 -0.09066369630867636 -0.8161623244340468 -0.06053866730557911 0.5674453490045771 
1403636629.0135555 -0.0014047227832649609 0.41196892179550315 0.47583650461560395 -0.09284349046129253 -0.8178213416256876 -0.06261366684449428 0.5644713174155183 
1403636629.0635557 0.0021238844347000207 0.4255195595858415 0.4834844854591762 -0.09513560184410573 -0.8183672434557798 -0.06444975308101525 0.5630901361488625 
1403636629.1135554 0.003272714286531335 0.44147022343145353 0.49229632990264904 -0.09686951546476046 -0.818588725599787 -0.06689956338036966 0.5621861290658593 
1403636629.1635556 0.00420534144746304 0.4557885119235027 0.4994137255626645 -0.10082705588052716 -0.818420222215728 -0.06954266826951877 0.5614143407152862 
1403636629.2135556 0.0034895467263783694 0.4732052083918434 0.50741470894422 -0.1052913204473902 -0.8172452818284051 -0.07269499189199179 0.5619068653446755 
1403636629.2635558 0.00023934028431392158 0.48621034422887516 0.5167714659907773 -0.10960745197830402 -0.815836504409129 -0.07591035690866416 0.5627029609468182 
1403636629.3135555 -0.002096792666185652 0.5035742404883512 0.5215250560285626 -0.11440680916974684 -0.8138888240846914 -0.07762092251917675 0.5643323988864254 
1403636629.3635557 -0.0037467434985361124 0.518990946919809 0.5248424778841272 -0.11874918515193386 -0.8119358558693291 -0.07840072215474174 0.5661379017033806 
1403636629.4135556 -0.012530702332644686 0.5359046020805988 0.527237652120281 -0.1236772254436003 -0.8096452414944543 -0.07792017729300593 0.568424993119221 
1403636629.4635556 -0.014246664777648048 0.5524385796304272 0.5284860339722203 -0.1302338598051641 -0.8065878457549486 -0.07837156897720247 0.5712382042691926 
1403636629.5135555 -0.01915843161625687 0.5735452173054654 0.5255786557970252 -0.1372221772465941 -0.8043747245064301 -0.07911993652525429 0.5726180335015207 
1403636629.5635557 -0.02117846858626273 0.5915378756801258 0.5228333802485132 -0.14448728065842875 -0.8036325577755106 -0.08166476038919704 0.5715146583611815 
1403636629.6135554 -0.0232608420683657 0.6109934193425706 0.5179453892569291 -0.15122695180373133 -0.8042288529239324 -0.08692270012563581 0.5681468167434162 
1403636629.6635556 -0.022333876826516018 0.6316264986030887 0.5144621214457008 -0.15865029408090336 -0.805856929908444 -0.09256694059627206 0.5628996839715102 
1403636629.7135556 -0.024671840611019277 0.6521780542068449 0.5064455775928801 -0.16614058122987257 -0.8072189860733268 -0.09901864375181944 0.5576648850168897 
